x  93052.86976619698 93053.67231761287 93054.47486902877 93055.27742044465 93056.07997186054 93056.88252327642 93057.68507469232 93058.48762610821 93059.29017752409 93060.09272893998 93060.89528035588 93061.69783177176 93062.50038318765 93063.30293460353 93064.10548601943 93064.90803743532 93065.7105888512 93066.5131402671 93067.31569168298 93068.11824309887 93068.92079451476 93069.72334593064 93070.52589734654 93071.32844876242 93072.13100017831 93072.93355159421 93073.73610301009 93074.53865442598 93075.34120584188 93076.14375725776 93076.94630867365 93077.74886008953 93078.55141150542 93079.35396292132 93080.1565143372 93080.9590657531 93081.76161716899 93082.56416858487 93083.36672000076 93084.16927141664 93084.97182283254 93085.77437424843 93086.57692566431 93087.3794770802 93088.18202849608 93088.98457991198 93089.78713132787 93090.58968274375 93091.39223415965 93092.19478557553 93092.99733699142 93093.79988840732 93094.6024398232 93095.40499123909 93096.20754265499 93097.01009407087 93097.81264548676 93098.61519690265 93099.41774831853 93100.22029973443 93101.02285115031 93101.8254025662 93102.6279539821 93103.43050539798 93104.23305681387 93105.03560822975 93105.83815964565 93106.64071106154 93107.44326247742 93108.24581389331 93109.0483653092 93109.85091672509 93110.65346814098 93111.45601955686 93112.25857097276 93113.06112238865 93113.86367380453 93114.66622522043 93115.4687766363 93116.2713280522 93117.0738794681 93117.87643088397 93118.67898229987 93119.48153371576 93120.28408513164 93121.08663654754 93121.88918796342 93122.69173937931 93123.4942907952 93124.29684221109 93125.09939362698 93125.90194504286 93126.70449645875 93127.50704787465 93128.30959929053 93129.11215070642 93129.9147021223 93130.7172535382 93131.51980495409 93132.32235636997 93133.12490778587 93133.92745920176 93134.73001061764 93135.53256203354 93136.33511344942 93137.13766486531 93137.9402162812 93138.74276769708 93139.54531911298 93140.34787052887 93141.15042194475 93141.95297336065 93142.75552477653 93143.55807619242 93144.36062760832 93145.1631790242 93145.96573044009 93146.76828185597 93147.57083327186 93148.37338468776 93149.17593610364 93149.97848751953 93150.78103893543 93151.5835903513 93152.3861417672 93153.18869318308 93153.99124459898 93154.79379601487 93155.59634743075 93156.13010382521 93164.5344025995 93173.25360064015 93182.2637992314 93191.5403020452 93201.05768283216 93210.78985511306 93218.60875109195 93218.4708321525 93228.52036398106 93238.70862427498 93249.00768772096 93259.38932530199 93269.82508167106 93280.28635314536 93290.74446610693 93301.17075559507 93311.53664387502 93314.431604438 93315.41011699004 93316.38862954208 93317.36714209411 93318.34565464615 93319.3241671982 93320.30267975024 93321.28119230228 93322.25970485432 93323.23821740635 93324.2167299584 93325.19524251044 93326.17375506248 93327.15226761453 93328.13078016657 93329.1092927186 93330.08780527064 93331.06631782268 93332.04483037473 93333.02334292677 93334.00185547881 93334.98036803084 93335.95888058288 93336.93739313493 93337.91590568697 93338.89441823901 93339.87293079104 93340.85144334308 93341.82995589513 93342.80846844717 93343.78698099921 93344.76549355125 93345.74400610328 93346.72251865533 93347.70103120737 93348.67954375941 93349.65805631145 93350.6365688635 93351.61508141553 93352.59359396757 93353.57210651961 93354.55061907166 93355.5291316237 93356.50764417574 93357.48615672777 93358.46466927981 93359.44318183186 93360.4216943839 93361.40020693594 93362.37871948798 93363.35723204001 93364.33574459206 93365.3142571441 93366.29276969614 93367.27128224818 93368.24979480023 93369.22830735226 93370.2068199043 93371.18533245634 93372.16384500838 93373.14235756043 93374.12087011247 93375.0993826645 93376.07789521654 93377.05640776858 93378.03492032063 93379.01343287267 93379.9919454247 93380.97045797674 93381.94897052879 93382.92748308083 93383.90599563287 93384.88450818491 93385.86302073694 93386.84153328899 93387.82004584103 93388.79855839307 93389.77707094511 93390.75558349716 93391.73409604919 93392.71260860123 93393.69112115327 93394.66963370531 93395.64814625736 93396.6266588094 93397.60517136143 93398.58368391347 93399.56219646551 93400.54070901756 93401.5192215696 93402.49773412164 93403.47624667367 93404.45475922571 93405.43327177776 93406.4117843298 93407.39029688184 93408.36880943389 93409.34732198592 93410.32583453796 93411.30434709 93412.28285964204 93413.26137219409 93414.23988474612 93415.21839729816 93416.1969098502 93417.17542240224
y  76079.54007432838 76080.12744033411 76080.71480633982 76081.30217234555 76081.88953835126 76082.47690435698 76083.0642703627 76083.65163636842 76084.23900237413 76084.82636837986 76085.41373438557 76086.0011003913 76086.588466397 76087.17583240273 76087.76319840844 76088.35056441417 76088.9379304199 76089.5252964256 76090.11266243133 76090.70002843704 76091.28739444277 76091.87476044848 76092.46212645421 76093.04949245992 76093.63685846564 76094.22422447136 76094.81159047708 76095.3989564828 76095.98632248852 76096.57368849423 76097.16105449996 76097.74842050567 76098.3357865114 76098.9231525171 76099.51051852283 76100.09788452854 76100.68525053427 76101.27261654 76101.8599825457 76102.44734855143 76103.03471455714 76103.62208056287 76104.20944656858 76104.7968125743 76105.38417858002 76105.97154458574 76106.55891059146 76107.14627659718 76107.73364260289 76108.32100860862 76108.90837461433 76109.49574062006 76110.08310662577 76110.6704726315 76111.2578386372 76111.84520464293 76112.43257064864 76113.01993665437 76113.6073026601 76114.1946686658 76114.78203467153 76115.36940067724 76115.95676668297 76116.54413268868 76117.1314986944 76117.71886470012 76118.30623070584 76118.89359671155 76119.48096271728 76120.06832872299 76120.65569472872 76121.24306073443 76121.83042674015 76122.41779274587 76123.00515875159 76123.59252475732 76124.17989076303 76124.76725676876 76125.35462277447 76125.94198878019 76126.5293547859 76127.11672079163 76127.70408679734 76128.29145280307 76128.87881880878 76129.4661848145 76130.05355082022 76130.64091682594 76131.22828283165 76131.81564883738 76132.40301484309 76132.99038084882 76133.57774685453 76134.16511286025 76134.75247886598 76135.33984487169 76135.92721087742 76136.51457688313 76137.10194288885 76137.68930889457 76138.27667490029 76138.864040906 76139.45140691173 76140.03877291744 76140.62613892317 76141.21350492888 76141.8008709346 76142.38823694031 76142.97560294604 76143.56296895175 76144.15033495748 76144.73770096319 76145.32506696892 76145.91243297464 76146.49979898035 76147.08716498608 76147.67453099179 76148.26189699752 76148.84926300323 76149.43662900895 76150.02399501466 76150.61136102039 76151.1987270261 76151.78609303183 76152.37345903754 76152.96082504326 76153.54819104898 76154.1355570547 76154.72292306041 76155.11356514918 76161.26444757763 76166.96902573163 76172.21166375895 76176.9779919532 76181.25494614008 76185.03080348547 76187.60372169988 76188.6701346425 76191.52509438866 76193.89066133517 76195.76035162744 76197.12904057433 76197.99297669459 76198.34979199935 76198.19850848269 76197.53954080219 76196.37469514244 76195.90496653 76195.73228019952 76195.55959386902 76195.38690753854 76195.21422120807 76195.04153487757 76194.86884854709 76194.69616221661 76194.52347588612 76194.35078955564 76194.17810322516 76194.00541689467 76193.83273056419 76193.6600442337 76193.48735790321 76193.31467157273 76193.14198524224 76192.96929891176 76192.79661258128 76192.62392625079 76192.45123992031 76192.27855358983 76192.10586725934 76191.93318092886 76191.76049459838 76191.58780826788 76191.4151219374 76191.24243560692 76191.06974927643 76190.89706294595 76190.72437661547 76190.55169028498 76190.3790039545 76190.20631762402 76190.03363129353 76189.86094496305 76189.68825863255 76189.51557230207 76189.3428859716 76189.1701996411 76188.99751331062 76188.82482698014 76188.65214064965 76188.47945431917 76188.30676798869 76188.1340816582 76187.96139532771 76187.78870899724 76187.61602266674 76187.44333633626 76187.27065000578 76187.09796367529 76186.92527734481 76186.75259101433 76186.57990468384 76186.40721835336 76186.23453202288 76186.06184569238 76185.8891593619 76185.71647303141 76185.54378670093 76185.37110037045 76185.19841403996 76185.02572770948 76184.853041379 76184.6803550485 76184.50766871803 76184.33498238755 76184.16229605705 76183.98960972657 76183.8169233961 76183.6442370656 76183.47155073512 76183.29886440464 76183.12617807415 76182.95349174367 76182.78080541319 76182.6081190827 76182.43543275222 76182.26274642174 76182.09006009124 76181.91737376076 76181.74468743027 76181.57200109979 76181.39931476931 76181.22662843882 76181.05394210834 76180.88125577786 76180.70856944736 76180.53588311689 76180.3631967864 76180.19051045591 76180.01782412543 76179.84513779495 76179.67245146446 76179.49976513398 76179.3270788035 76179.154392473 76178.98170614253 76178.80901981205 76178.63633348155 76178.46364715107 76178.2909608206 76178.1182744901 76177.94558815962 76177.77290182913
z  4685.539930503042 4685.435468068738 4685.331005634434 4685.226543200131 4685.122080765827 4685.017618331523 4684.91315589722 4684.808693462916 4684.704231028612 4684.599768594308 4684.495306160005 4684.390843725701 4684.286381291397 4684.181918857094 4684.07745642279 4683.972993988486 4683.8685315541825 4683.764069119879 4683.659606685575 4683.5551442512715 4683.450681816968 4683.3462193826645 4683.2417569483605 4683.137294514057 4683.0328320797535 4682.9283696454495 4682.823907211146 4682.7194447768425 4682.6149823425385 4682.5105199082345 4682.4060574739315 4682.3015950396275 4682.1971326053235 4682.0926701710205 4681.9882077367165 4681.8837453024125 4681.779282868109 4681.6748204338055 4681.5703579995015 4681.465895565198 4681.3614331308945 4681.2569706965905 4681.152508262287 4681.0480458279835 4680.94358339368 4680.839120959376 4680.7346585250725 4680.630196090769 4680.525733656465 4680.4212712221615 4680.316808787858 4680.212346353554 4680.10788391925 4680.003421484947 4679.898959050643 4679.794496616339 4679.690034182036 4679.585571747732 4679.481109313428 4679.376646879124 4679.272184444821 4679.167722010517 4679.063259576213 4678.95879714191 4678.854334707606 4678.749872273302 4678.645409838999 4678.540947404695 4678.436484970391 4678.332022536088 4678.227560101784 4678.12309766748 4678.018635233176 4677.914172798873 4677.809710364569 4677.705247930265 4677.600785495962 4677.496323061658 4677.391860627354 4677.28739819305 4677.182935758747 4677.078473324443 4676.974010890139 4676.869548455836 4676.765086021532 4676.660623587228 4676.556161152925 4676.451698718621 4676.347236284317 4676.242773850014 4676.13831141571 4676.033848981406 4675.929386547103 4675.824924112799 4675.720461678495 4675.615999244191 4675.511536809888 4675.407074375584 4675.30261194128 4675.198149506977 4675.093687072673 4674.989224638369 4674.884762204065 4674.780299769762 4674.675837335458 4674.571374901154 4674.466912466851 4674.362450032547 4674.257987598243 4674.15352516394 4674.049062729636 4673.944600295332 4673.840137861029 4673.735675426725 4673.631212992421 4673.526750558118 4673.422288123814 4673.31782568951 4673.213363255206 4673.108900820903 4673.004438386599 4672.899975952295 4672.795513517991 4672.691051083688 4672.586588649384 4672.48212621508 4672.377663780777 4672.273201346473 4672.168738912169 4672.0992636222545 4671.005335568305 4669.958605069952 4668.961941142733 4668.018075573195 4667.129595431258 4666.298935979233 4665.6916004219975 4665.55744197809 4664.837451701985 4664.321974905022 4664.012424473274 4663.909648862956 4664.013929774871 4664.32498138229 4664.8419511143775 4665.563421993031 4666.487416516722 4666.804033250089 4666.916694764205 4667.029356278322 4667.142017792438 4667.254679306555 4667.367340820672 4667.480002334789 4667.592663848905 4667.705325363022 4667.8179868771385 4667.930648391256 4668.043309905373 4668.155971419489 4668.268632933606 4668.381294447722 4668.49395596184 4668.606617475956 4668.719278990073 4668.831940504189 4668.944602018306 4669.057263532423 4669.16992504654 4669.2825865606565 4669.395248074773 4669.5079095888905 4669.620571103007 4669.733232617124 4669.84589413124 4669.958555645357 4670.071217159474 4670.183878673591 4670.296540187707 4670.409201701824 4670.52186321594 4670.634524730058 4670.747186244174 4670.859847758291 4670.9725092724075 4671.085170786524 4671.1978323006415 4671.310493814758 4671.423155328875 4671.535816842991 4671.648478357108 4671.761139871225 4671.873801385342 4671.986462899458 4672.099124413575 4672.211785927692 4672.324447441809 4672.437108955925 4672.549770470042 4672.6624319841585 4672.775093498276 4672.8877550123925 4673.000416526509 4673.113078040626 4673.225739554742 4673.33840106886 4673.451062582976 4673.563724097093 4673.676385611209 4673.789047125326 4673.901708639443 4674.01437015356 4674.127031667676 4674.239693181793 4674.3523546959095 4674.465016210027 4674.5776777241435 4674.69033923826 4674.803000752377 4674.915662266494 4675.028323780611 4675.140985294727 4675.253646808844 4675.36630832296 4675.478969837078 4675.591631351194 4675.704292865311 4675.816954379427 4675.929615893544 4676.0422774076615 4676.154938921778 4676.267600435895 4676.380261950011 4676.492923464128 4676.605584978245 4676.718246492362 4676.830908006478 4676.943569520595 4677.056231034711 4677.168892548829 4677.281554062945 4677.394215577062 4677.5068770911785 4677.619538605295 4677.7322001194125 4677.844861633529 4677.957523147646 4678.070184661762 4678.18284617588 4678.295507689996 4678.408169204113 4678.520830718229 4678.633492232346
