psi  0.8050444727800095 0.09990769413270377 0.028595762071206694 -0.724005323466906 0.9197135715381183 -0.8137576882256784 0.3345838621023757 1.0839703744840365 -0.009179629276633799 -0.2490230530448071 1.1115295192469417 -0.015578074323857993 1.2158869987506957 0.4330401182355743
gama  0.9985877180711341 -0.48896043168222103 -0.3714844062015307 -0.4774601591263834 0.6735264412425903 -0.4165442975441293 0.005032429931549694 0.17390038668404115 0.040041127973336775 0.09337706766597052 -0.0780758148457412 0.04886867500245679 -0.20302019564580268 -0.03598852478888993
